Time,Correct,Real cid,Classified cid,Score,Percentage,Queue Distribution
17168,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 162}}"
17252,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 163}}"
17324,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 164}}"
17355,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 165}}"
17376,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 166}}"
17459,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 167}}"
17511,True,140.0,140.0,0.12087945505572861,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 168}}"
17522,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 169}}"
17542,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 170}}"
17563,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 171}}"
17645,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 172}}"
17729,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 173}}"
17813,True,140.0,140.0,0.11569840855104303,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 174}}"
17894,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 175}}"
17966,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 176}}"
18008,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 177}}"
18050,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 178}}"
18134,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 179}}"
18176,True,140.0,140.0,0.1179785072914001,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 180}}"
18218,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 181}}"
18291,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 182}}"
18374,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 183}}"
18508,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 184}}"
18550,True,140.0,140.0,0.11351132087111182,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 185}}"
18592,True,140.0,140.0,0.12505981323247398,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 186}}"
18825,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 187}}"
18999,True,140.0,140.0,0.1069794185586943,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 188}}"
19081,True,140.0,140.0,0.10133623124365414,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6}, 140.0: {140.0: 189}}"
19142,False,140.0,143.0,0.02549587128063043,0.8571428571428571,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 189}}"
19260,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 190}}"
19363,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 191}}"
19467,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 192}}"
19561,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 193}}"
19636,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 194}}"
19720,True,140.0,140.0,0.1287803643373991,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 195}}"
19884,True,140.0,140.0,0.11156394137528877,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 196}}"
20068,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 197}}"
20220,True,140.0,140.0,0.11409425985669577,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 198}}"
20281,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 199}}"
20425,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 200}}"
20457,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 201}}"
20559,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 202}}"
20692,True,140.0,140.0,0.11709925178438425,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 203}}"
20794,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 204}}"
21028,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 205}}"
21110,True,140.0,140.0,-1,1.0,"{117.0: {117.0: 13}, 143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 206}}"
21194,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 207}}"
21479,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 208}}"
21572,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 209}}"
21763,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 210}}"
21887,True,140.0,140.0,0.1113530777323831,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 211}}"
21999,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 212}}"
22030,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 213}}"
22172,True,140.0,140.0,0.12696765845357733,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 214}}"
22325,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 215}}"
22439,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 216}}"
22550,True,140.0,140.0,0.12408240010572627,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 217}}"
22683,True,140.0,140.0,0.11884863889649751,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 218}}"
22940,True,140.0,140.0,0.11631132843967862,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 219}}"
23123,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 220}}"
23163,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 221}}"
23203,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 222}}"
23284,True,140.0,140.0,0.12021762503791251,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 223}}"
23305,True,140.0,140.0,0.11853408797969678,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 224}}"
23386,True,140.0,140.0,0.1074175186931825,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 225}}"
23506,True,140.0,140.0,0.12368294932975914,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 226}}"
23589,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 227}}"
23642,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 228}}"
23694,True,140.0,140.0,0.1149830712005496,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 229}}"
23734,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 230}}"
23755,True,140.0,140.0,0.11937727843395578,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 231}}"
23837,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 232}}"
23919,True,140.0,140.0,0.13020863399444807,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 233}}"
24154,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 234}}"
24196,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 235}}"
24247,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 236}}"
24331,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 237}}"
24415,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 238}}"
24457,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 239}}"
24499,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 240}}"
24621,True,140.0,140.0,0.1309009646487084,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 241}}"
24741,True,140.0,140.0,0.12632580818987557,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 242}}"
24783,True,140.0,140.0,0.11360295128424695,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 243}}"
24823,True,140.0,140.0,0.11619491596848093,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 244}}"
24975,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 245}}"
25015,True,140.0,140.0,0.12687780610995106,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 246}}"
25055,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 247}}"
25106,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 248}}"
25148,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 249}}"
25169,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 250}}"
25291,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 251}}"
25371,True,140.0,140.0,0.11635014116764068,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 252}}"
25411,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 253}}"
25482,True,140.0,140.0,0.13066259375655137,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 254}}"
25503,True,140.0,140.0,0.12997877307852831,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 255}}"
25543,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 256}}"
25583,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 257}}"
25645,True,140.0,140.0,0.1342133056372404,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 258}}"
25687,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 259}}"
25729,True,140.0,140.0,0.11942979634291077,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 260}}"
25853,True,140.0,140.0,0.1104215196336554,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 261}}"
25884,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 262}}"
25926,True,140.0,140.0,0.09822845570415666,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 263}}"
25968,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 264}}"
26071,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 265}}"
26113,True,140.0,140.0,0.10501416306942701,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 266}}"
26154,True,140.0,140.0,0.13612305981821465,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 267}}"
26196,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 268}}"
26238,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 269}}"
26282,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 270}}"
26313,True,140.0,140.0,0.11978946104663919,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 271}}"
26582,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 272}}"
26626,True,140.0,140.0,0.11438609775441363,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 273}}"
26719,True,140.0,140.0,0.08407967705279588,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 274}}"
26809,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 275}}"
26849,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 276}}"
26881,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 277}}"
27001,True,140.0,140.0,0.10095098819583655,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 278}}"
27113,True,140.0,140.0,0.127834522633475,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 279}}"
27164,True,140.0,140.0,0.06642061594211554,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 280}}"
27196,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 281}}"
27318,True,140.0,140.0,0.11887860791071034,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 282}}"
27440,True,140.0,140.0,0.09410959142344381,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 283}}"
27623,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 284}}"
27724,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 285}}"
27765,True,140.0,140.0,0.11351176065491017,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 286}}"
27892,True,140.0,140.0,0.11115892188954604,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 287}}"
27932,True,140.0,140.0,0.12101991091003583,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 288}}"
28106,True,140.0,140.0,0.11034946910658619,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 289}}"
28187,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 290}}"
28227,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 291}}"
28267,True,140.0,140.0,0.11184552096328844,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 292}}"
28347,True,140.0,140.0,0.11086235903203487,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 293}}"
28387,True,140.0,140.0,0.11617162104394083,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 294}}"
28427,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 295}}"
28467,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 296}}"
28509,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 297}}"
28612,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 298}}"
28654,True,140.0,140.0,0.12373352036045163,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 299}}"
28696,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 300}}"
28778,True,140.0,140.0,0.12392319850623608,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 301}}"
28818,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 302}}"
28860,True,140.0,140.0,0.1109784297645092,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 303}}"
28900,True,140.0,140.0,0.1303718126604508,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 304}}"
28942,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 305}}"
28984,True,140.0,140.0,0.13675303153995627,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 306}}"
29066,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 307}}"
29212,True,140.0,140.0,-1,1.0,"{143.0: {143.0: 6, 140.0: 1}, 140.0: {140.0: 308}}"
29326,True,140.0,140.0,-1,1.0,{140.0: {140.0: 309}}
29538,True,140.0,140.0,0.10971696330852865,1.0,{140.0: {140.0: 310}}
29716,True,140.0,140.0,0.12318080800841927,1.0,{140.0: {140.0: 311}}
29871,True,140.0,140.0,0.11554426401853561,1.0,{140.0: {140.0: 312}}
29995,True,140.0,140.0,-1,1.0,{140.0: {140.0: 313}}
30107,True,140.0,140.0,-1,1.0,{140.0: {140.0: 314}}
30147,True,140.0,140.0,0.09569449470945983,1.0,{140.0: {140.0: 315}}
30247,True,140.0,140.0,-1,1.0,{140.0: {140.0: 316}}
30321,True,140.0,140.0,0.12220956031233073,1.0,{140.0: {140.0: 317}}
30403,True,140.0,140.0,0.10215075090527534,1.0,{140.0: {140.0: 318}}
30485,True,140.0,140.0,-1,1.0,{140.0: {140.0: 319}}
30525,True,140.0,140.0,0.13071934524868994,1.0,{140.0: {140.0: 320}}
30567,True,140.0,140.0,0.0832679271697998,1.0,{140.0: {140.0: 321}}
30689,True,140.0,140.0,0.11980941329093184,1.0,{140.0: {140.0: 322}}
30771,True,140.0,140.0,-1,1.0,{140.0: {140.0: 323}}
30946,True,140.0,140.0,0.12013887127001015,1.0,{140.0: {140.0: 324}}
31119,True,140.0,140.0,0.1140988340601325,1.0,{140.0: {140.0: 325}}
31241,True,140.0,140.0,0.13998000361025334,1.0,{140.0: {140.0: 326}}
31403,True,140.0,140.0,-1,1.0,{140.0: {140.0: 327}}
31465,True,140.0,140.0,0.12658725648934704,1.0,{140.0: {140.0: 328}}
31507,True,140.0,140.0,0.10769780324309294,1.0,{140.0: {140.0: 329}}
31713,True,140.0,140.0,-1,1.0,{140.0: {140.0: 330}}
31753,True,140.0,140.0,0.1376100804656744,1.0,{140.0: {140.0: 331}}
31948,True,140.0,140.0,0.12259848818657701,1.0,{140.0: {140.0: 332}}
32030,True,140.0,140.0,-1,1.0,{140.0: {140.0: 333}}
32112,True,140.0,140.0,-1,1.0,{140.0: {140.0: 334}}
32194,True,140.0,140.0,-1,1.0,{140.0: {140.0: 335}}
32326,True,140.0,140.0,-1,1.0,{140.0: {140.0: 336}}
32438,True,140.0,140.0,0.12726889662026225,1.0,{140.0: {140.0: 337}}
32480,True,140.0,140.0,0.09783077430765844,1.0,{140.0: {140.0: 338}}
32520,True,140.0,140.0,0.1222413209039587,1.0,{140.0: {140.0: 339}}
32560,True,140.0,140.0,0.12562368139624597,1.0,{140.0: {140.0: 340}}
32631,True,140.0,140.0,0.11385068215498677,1.0,{140.0: {140.0: 341}}
32671,True,140.0,140.0,0.11361608505249024,1.0,{140.0: {140.0: 342}}
32713,True,140.0,140.0,0.13170740571094938,1.0,{140.0: {140.0: 343}}
32753,True,140.0,140.0,0.11649264598183891,1.0,{140.0: {140.0: 344}}
32795,True,140.0,140.0,-1,1.0,{140.0: {140.0: 345}}
32889,True,140.0,140.0,0.12399656636560082,1.0,{140.0: {140.0: 346}}
33015,True,140.0,140.0,-1,1.0,{140.0: {140.0: 347}}
33055,True,140.0,140.0,0.11112110907797615,1.0,{140.0: {140.0: 348}}
33149,True,140.0,140.0,-1,1.0,{140.0: {140.0: 349}}
33189,True,140.0,140.0,-1,1.0,{140.0: {140.0: 350}}
33229,True,140.0,140.0,0.11610882641481875,1.0,{140.0: {140.0: 351}}
33271,True,140.0,140.0,-1,1.0,{140.0: {140.0: 352}}
33351,True,140.0,140.0,0.13392264768481255,1.0,{140.0: {140.0: 353}}
33433,True,140.0,140.0,0.11342697603204073,1.0,{140.0: {140.0: 354}}
33515,True,140.0,140.0,0.09846703838557005,1.0,{140.0: {140.0: 355}}
33597,True,140.0,140.0,0.10363709699395258,1.0,{140.0: {140.0: 356}}
33637,True,140.0,140.0,0.10156387473007271,1.0,{140.0: {140.0: 357}}
33719,True,140.0,140.0,-1,1.0,{140.0: {140.0: 358}}
33801,True,140.0,140.0,0.12205154309049249,1.0,{140.0: {140.0: 359}}
33871,True,140.0,140.0,0.12304420823121802,1.0,{140.0: {140.0: 360}}
33942,True,140.0,140.0,-1,1.0,{140.0: {140.0: 361}}
33984,True,140.0,140.0,0.13528270050883293,1.0,{140.0: {140.0: 362}}
34026,True,140.0,140.0,0.10755956399871139,1.0,{140.0: {140.0: 363}}
34066,True,140.0,140.0,0.12486696765026437,1.0,{140.0: {140.0: 364}}
34137,True,140.0,140.0,-1,1.0,{140.0: {140.0: 365}}
34219,True,140.0,140.0,-1,1.0,{140.0: {140.0: 366}}
34332,True,140.0,140.0,0.10861179679632187,1.0,{140.0: {140.0: 367}}
34405,True,140.0,140.0,0.06858941874543234,1.0,{140.0: {140.0: 368}}
34458,True,140.0,140.0,0.09184953102048894,1.0,{140.0: {140.0: 369}}
34500,True,140.0,140.0,0.1138511948287487,1.0,{140.0: {140.0: 370}}
34580,True,140.0,140.0,0.13081826381385325,1.0,{140.0: {140.0: 371}}
34622,True,140.0,140.0,0.12498721601041325,1.0,{140.0: {140.0: 372}}
34662,True,140.0,140.0,0.09140330999875915,1.0,{140.0: {140.0: 373}}
34744,True,140.0,140.0,-1,1.0,{140.0: {140.0: 374}}
34784,True,140.0,140.0,0.11859147625937112,1.0,{140.0: {140.0: 375}}
34824,True,140.0,140.0,0.10094619486480952,1.0,{140.0: {140.0: 376}}
34864,True,140.0,140.0,-1,1.0,{140.0: {140.0: 377}}
34913,True,140.0,140.0,-1,1.0,{140.0: {140.0: 378}}
34959,True,140.0,140.0,0.1318599951800934,1.0,{140.0: {140.0: 379}}
34999,True,143.0,143.0,-1,1.0,"{140.0: {140.0: 379}, 143.0: {143.0: 1}}"
35068,True,140.0,140.0,0.1241596453348393,1.0,"{140.0: {140.0: 380}, 143.0: {143.0: 1}}"
35183,True,140.0,140.0,0.12815850362176207,1.0,"{140.0: {140.0: 381}, 143.0: {143.0: 1}}"
35277,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 382}, 143.0: {143.0: 1}}"
35400,True,140.0,140.0,0.10875785454882134,1.0,"{140.0: {140.0: 383}, 143.0: {143.0: 1}}"
35504,True,140.0,140.0,0.10108717139810323,1.0,"{140.0: {140.0: 384}, 143.0: {143.0: 1}}"
35599,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 385}, 143.0: {143.0: 1}}"
35732,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 386}, 143.0: {143.0: 1}}"
35815,True,140.0,140.0,0.10593686218430776,1.0,"{140.0: {140.0: 387}, 143.0: {143.0: 1}}"
35897,True,140.0,140.0,0.12897698863052937,1.0,"{140.0: {140.0: 388}, 143.0: {143.0: 1}}"
35981,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 389}, 143.0: {143.0: 1}}"
36063,True,140.0,140.0,0.1056466597000508,1.0,"{140.0: {140.0: 390}, 143.0: {143.0: 1}}"
36157,True,140.0,140.0,0.09995765525009119,1.0,"{140.0: {140.0: 391}, 143.0: {143.0: 1}}"
36315,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 392}, 143.0: {143.0: 1}}"
36516,True,140.0,140.0,0.10805304039886324,1.0,"{140.0: {140.0: 393}, 143.0: {143.0: 1}}"
36611,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 394}, 143.0: {143.0: 1}}"
36624,True,140.0,140.0,0.10966832275607885,1.0,"{140.0: {140.0: 395}, 143.0: {143.0: 1}}"
36646,True,140.0,140.0,0.12185812230691226,1.0,"{140.0: {140.0: 396}, 143.0: {143.0: 1}}"
36720,True,140.0,140.0,0.10188715337280882,1.0,"{140.0: {140.0: 397}, 143.0: {143.0: 1}}"
36740,True,140.0,140.0,0.12705904431641102,1.0,"{140.0: {140.0: 398}, 143.0: {143.0: 1}}"
36751,True,140.0,140.0,0.11494402082344238,1.0,"{140.0: {140.0: 399}, 143.0: {143.0: 1}}"
36763,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 400}, 143.0: {143.0: 1}}"
36791,True,140.0,140.0,0.11609012661203906,1.0,"{140.0: {140.0: 401}, 143.0: {143.0: 1}}"
36823,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 402}, 143.0: {143.0: 1}}"
36858,True,140.0,140.0,0.12150609582207608,1.0,"{140.0: {140.0: 403}, 143.0: {143.0: 1}}"
36869,True,140.0,140.0,0.12719871085791964,1.0,"{140.0: {140.0: 404}, 143.0: {143.0: 1}}"
36890,True,140.0,140.0,0.13537915125489236,1.0,"{140.0: {140.0: 405}, 143.0: {143.0: 1}}"
36963,True,140.0,140.0,-1,1.0,"{140.0: {140.0: 406}, 143.0: {143.0: 1}}"
36986,True,140.0,140.0,0.10809114620969922,1.0,"{140.0: {140.0: 407}, 143.0: {143.0: 1}}"
37066,True,140.0,140.0,0.11354123409837484,1.0,"{140.0: {140.0: 408}, 143.0: {143.0: 1}}"
