Time,Real cid,Classified cid,Score,Queue Distribution,Representive,Percentage,Queue Size,Dominated
30854,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 321}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,321,True
30878,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 322}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,322,True
30898,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 323}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,323,True
30910,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 324}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,324,True
30935,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 325}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,325,True
30962,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 326}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,326,True
31006,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 327}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,327,True
31022,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 328}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,328,True
31028,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 329}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,329,True
31050,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 330}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,330,True
31116,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 331}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,331,True
31136,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 332}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,332,True
31196,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 333}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,333,True
31227,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 334}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,334,True
31239,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 335}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,335,True
31242,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 336}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,336,True
31246,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 337}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,337,True
31270,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 338}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,338,True
31282,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 339}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,339,True
31304,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 340}, 239.0: {239.0: 1, 234.0: 3}}",True,1.0,340,True
31315,234.0,239.0,0.20751966163516045,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 340}, 239.0: {239.0: 1, 234.0: 4}}",False,0.8,5,True
31328,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 341}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,341,True
31350,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 342}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,342,True
31354,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 343}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,343,True
31372,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 344}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,344,True
31382,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 345}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,345,True
31430,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 346}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,346,True
31434,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 347}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,347,True
31435,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 348}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,348,True
31438,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 25}, 234.0: {234.0: 349}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,349,True
31449,234.0,210.0,0.22318772226572037,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 349}, 239.0: {239.0: 1, 234.0: 4}}",False,0.896551724137931,29,True
31478,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 350}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,350,True
31486,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 351}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,351,True
31492,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 352}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,352,True
31527,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 353}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,353,True
31608,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 354}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,354,True
31612,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 355}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,355,True
31631,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 356}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,356,True
31660,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 357}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,357,True
31742,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 358}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,358,True
31746,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 359}, 239.0: {239.0: 1, 234.0: 4}}",True,1.0,359,True
31751,234.0,239.0,0.20925335586071014,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 359}, 239.0: {239.0: 1, 234.0: 5}}",False,0.8333333333333334,6,True
31776,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 360}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,360,True
31788,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 361}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,361,True
31800,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 72}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 362}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,362,True
31818,234.0,191.0,0.2337612546980381,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 362}, 239.0: {239.0: 1, 234.0: 5}}",False,0.9605263157894737,76,True
31840,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 363}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,363,True
31928,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 364}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,364,True
31934,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 365}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,365,True
31961,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 366}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,366,True
31991,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 367}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,367,True
32027,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 368}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,368,True
32032,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 369}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,369,True
32042,234.0,234.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}}",True,1.0,370,True
32060,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 1}}",True,1.0,1,True
32137,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 2}}",True,1.0,2,True
32907,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 3}}",True,1.0,3,True
34145,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 4}}",True,1.0,4,True
34856,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 5}}",True,1.0,5,True
35219,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 6}}",True,1.0,6,True
35267,293.0,293.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}}",True,1.0,7,True
36097,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 1}}",True,1.0,1,True
36124,315.0,315.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 1}, 315.0: {315.0: 1}}",True,1.0,1,True
36140,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 2}, 315.0: {315.0: 1}}",True,1.0,2,True
36187,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 3}, 315.0: {315.0: 1}}",True,1.0,3,True
36200,315.0,315.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 3}, 315.0: {315.0: 2}}",True,1.0,2,True
36708,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 4}, 315.0: {315.0: 2}}",True,1.0,4,True
36768,315.0,315.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 4}, 315.0: {315.0: 3}}",True,1.0,3,True
36786,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 5}, 315.0: {315.0: 3}}",True,1.0,5,True
36876,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 6}, 315.0: {315.0: 3}}",True,1.0,6,True
37477,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 7}, 315.0: {315.0: 3}}",True,1.0,7,True
38546,315.0,315.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 7}, 315.0: {315.0: 4}}",True,1.0,4,True
39393,315.0,315.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 7}, 315.0: {315.0: 5}}",True,1.0,5,True
39401,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 8}, 315.0: {315.0: 5}}",True,1.0,8,True
39454,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 9}, 315.0: {315.0: 5}}",True,1.0,9,True
39475,312.0,312.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}}",True,1.0,10,True
40246,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 1}}",True,1.0,1,True
40249,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 2}}",True,1.0,2,True
40265,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 3}}",True,1.0,3,True
40450,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 4}}",True,1.0,4,True
40520,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 5}}",True,1.0,5,True
40544,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 6}}",True,1.0,6,True
40587,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 7}}",True,1.0,7,True
40596,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 8}}",True,1.0,8,True
40626,328.0,328.0,-1,"{191.0: {191.0: 3, 234.0: 73}, 210.0: {210.0: 3, 234.0: 26}, 234.0: {234.0: 370}, 239.0: {239.0: 1, 234.0: 5}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 9}}",True,1.0,9,True
41969,328.0,328.0,-1,"{234.0: {234.0: 370}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 10}}",True,1.0,10,True
42004,328.0,328.0,-1,"{234.0: {234.0: 370}, 293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 11}}",True,1.0,11,True
42306,328.0,328.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 12}}",True,1.0,12,True
42626,328.0,328.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 13}}",True,1.0,13,True
42680,328.0,328.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 14}}",True,1.0,14,True
42687,328.0,328.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}}",True,1.0,15,True
43052,349.0,349.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}}",True,1.0,1,True
43934,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 1}}",True,1.0,1,True
43936,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 2}}",True,1.0,2,True
43938,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 3}}",True,1.0,3,True
43943,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 4}}",True,1.0,4,True
43946,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 5}}",True,1.0,5,True
43949,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 6}}",True,1.0,6,True
43951,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 7}}",True,1.0,7,True
43953,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 8}}",True,1.0,8,True
43957,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 9}}",True,1.0,9,True
43959,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 10}}",True,1.0,10,True
43964,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 11}}",True,1.0,11,True
43967,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 12}}",True,1.0,12,True
43973,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 13}}",True,1.0,13,True
43974,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 14}}",True,1.0,14,True
43976,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 15}}",True,1.0,15,True
43979,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 16}}",True,1.0,16,True
43981,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 17}}",True,1.0,17,True
43986,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 18}}",True,1.0,18,True
43987,343.0,343.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 19}}",True,1.0,19,True
44150,364.0,364.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}}",True,1.0,1,True
44460,385.0,385.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}, 385.0: {385.0: 1}}",True,1.0,1,True
44563,385.0,385.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}, 385.0: {385.0: 2}}",True,1.0,2,True
45023,385.0,385.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}, 385.0: {385.0: 3}}",True,1.0,3,True
45919,385.0,349.0,0.013016845099627972,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1, 385.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}, 385.0: {385.0: 3}}",False,0.5,2,False
45936,385.0,385.0,-1,"{293.0: {293.0: 7}, 312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1, 385.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}, 385.0: {385.0: 4}}",True,1.0,4,True
46336,385.0,385.0,-1,"{312.0: {312.0: 10}, 315.0: {315.0: 5}, 328.0: {328.0: 15}, 349.0: {349.0: 1, 385.0: 1}, 343.0: {343.0: 19}, 364.0: {364.0: 1}, 385.0: {385.0: 5}}",True,1.0,5,True
