Time,Real cid,Classified cid,Score,Queue Distribution,Representive,Percentage,Queue Size,Dominated
55051,180.0,125.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 42}, 126.0: {126.0: 2, 156.0: 10, 180.0: 32}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 32}, 145.0: {145.0: 2, 156.0: 10, 180.0: 31, 186.0: 1}, 156.0: {156.0: 12, 180.0: 31, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 31, 200.0: 1}, 180.0: {180.0: 44}}",False,0.7333333333333333,45,True
55145,180.0,86.0,0.17779762474820018,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 32}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 32}, 145.0: {145.0: 2, 156.0: 10, 180.0: 31, 186.0: 1}, 156.0: {156.0: 12, 180.0: 31, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 31, 200.0: 1}, 180.0: {180.0: 44}}",False,0.1894273127753304,227,False
55277,180.0,126.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 32}, 145.0: {145.0: 2, 156.0: 10, 180.0: 31, 186.0: 1}, 156.0: {156.0: 12, 180.0: 31, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 31, 200.0: 1}, 180.0: {180.0: 44}}",False,0.7333333333333333,45,True
55435,180.0,137.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 31, 186.0: 1}, 156.0: {156.0: 12, 180.0: 31, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 31, 200.0: 1}, 180.0: {180.0: 44}}",False,0.7333333333333333,45,True
55526,180.0,145.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 31, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 31, 200.0: 1}, 180.0: {180.0: 44}}",False,0.7111111111111111,45,True
55532,180.0,156.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 31, 200.0: 1}, 180.0: {180.0: 44}}",False,0.7111111111111111,45,True
55567,180.0,168.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 44}}",False,0.7111111111111111,45,True
55583,180.0,180.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 33}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",True,1.0,45,True
55593,180.0,60.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 19}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.7391304347826086,46,True
55617,180.0,64.0,0.06828248221427202,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 33}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.3389830508474576,59,True
55629,180.0,125.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 33}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.7391304347826086,46,True
55652,180.0,126.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 33}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.7391304347826086,46,True
55711,180.0,137.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 32, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.7391304347826086,46,True
55724,180.0,145.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 32, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.717391304347826,46,True
55746,180.0,156.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 32, 200.0: 1}, 180.0: {180.0: 45}}",False,0.717391304347826,46,True
55757,180.0,168.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 45}}",False,0.717391304347826,46,True
55767,180.0,180.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 34}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",True,1.0,46,True
55790,180.0,60.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 34}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",False,0.7446808510638298,47,True
55821,180.0,125.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 34}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",False,0.7446808510638298,47,True
55827,180.0,126.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 34}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",False,0.7446808510638298,47,True
55858,180.0,137.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 33, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",False,0.7446808510638298,47,True
55914,180.0,145.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 33, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",False,0.723404255319149,47,True
55976,180.0,156.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 33, 200.0: 1}, 180.0: {180.0: 46}}",False,0.723404255319149,47,True
56009,180.0,168.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 46}}",False,0.723404255319149,47,True
56020,180.0,180.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 35}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",True,1.0,47,True
56031,180.0,60.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 35}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",False,0.75,48,True
56035,180.0,125.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 35}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",False,0.75,48,True
56041,180.0,126.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 35}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",False,0.75,48,True
56063,180.0,137.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 34, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",False,0.75,48,True
56081,180.0,145.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 34, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",False,0.7291666666666666,48,True
56094,180.0,156.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 35, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 34, 200.0: 1}, 180.0: {180.0: 47}}",False,0.7291666666666666,48,True
56108,180.0,168.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 35, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 35, 200.0: 1}, 180.0: {180.0: 47}}",False,0.7291666666666666,48,True
56120,180.0,180.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 36}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 35, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 35, 200.0: 1}, 180.0: {180.0: 48}}",True,1.0,48,True
56262,180.0,60.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 37}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 36}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 35, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 35, 200.0: 1}, 180.0: {180.0: 48}}",False,0.7551020408163265,49,True
56299,180.0,125.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 37}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 36}, 125.0: {125.0: 2, 156.0: 10, 180.0: 37}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 35, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 35, 200.0: 1}, 180.0: {180.0: 48}}",False,0.7551020408163265,49,True
56324,180.0,126.0,-1,"{60.0: {60.0: 2, 79.0: 1, 98.0: 1, 91.0: 2, 156.0: 6, 180.0: 37}, 64.0: {64.0: 13, 91.0: 13, 156.0: 13, 180.0: 20}, 86.0: {86.0: 10, 91.0: 172, 156.0: 2, 180.0: 43}, 126.0: {126.0: 2, 156.0: 10, 180.0: 37}, 125.0: {125.0: 2, 156.0: 10, 180.0: 37}, 137.0: {137.0: 2, 145.0: 1, 156.0: 9, 180.0: 36}, 145.0: {145.0: 2, 156.0: 10, 180.0: 35, 186.0: 1}, 156.0: {156.0: 12, 180.0: 35, 200.0: 1}, 168.0: {168.0: 1, 156.0: 11, 180.0: 35, 200.0: 1}, 180.0: {180.0: 48}}",False,0.7551020408163265,49,True
