Label,S_time,M_size,V_size,M_int,V_int
263,1600252072.990384,105.0,0.0,0.0,0.0
263,1600252073.356855,98.0,0.0,0.0,0.0
263,1600252074.186463,86.0,0.0,0.0,0.0
263,1600252070.891681,119.0,0.0,0.0,0.0
269,1600252141.212884,65.63157894736842,14.864265927977835,0.2687973976135254,0.0050722531204062055
269,1600252141.295932,62.92307692307692,22.532544378698226,0.3944019079208374,0.02940868797574107
269,1600252142.953776,62.0,30.4,0.5301010078854032,0.011164737823767127
269,1600252991.262523,64.0,21.2,1.007609486579895,0.17865132811375872
269,1600257343.351191,67.25,50.1875,1.367409626642863,0.11484921344944925
269,1600256533.428214,67.0,1.0,2.6493709087371826,0.0
269,1600258142.075819,61.333333333333336,6.222222222222221,2.0037105083465576,0.005897414325772843
269,1600252156.475917,67.0,11.0,1.382015307744344,0.022974344369319822
269,1600257338.780671,67.0,29.6,1.053743302822113,0.0488798094618339
269,1600252141.392671,63.23529411764706,61.94463667820069,0.30025725066661835,0.007807115153832589
269,1600252141.159836,61.05263157894737,35.418282548476455,0.2665904362996419,0.02027963800621693
269,1600256534.116771,62.0,9.0,2.4132139682769775,0.0
269,1600252995.629043,60.0,1.0,1.6141059398651123,0.0
269,1600258178.905295,61.666666666666664,54.888888888888886,2.4385675191879272,0.04950920588613883
269,1600257360.392888,65.0,28.666666666666668,2.2396719455718994,0.01755654821522512
269,1600253922.510687,60.333333333333336,16.88888888888889,1.9359064102172852,0.002483072422364785
269,1600252144.546829,61.0,44.0,0.6184467247554234,0.017368926968951738
269,1600252142.670049,62.0,21.8,0.537026564280192,0.016931922286175904
269,1600252141.24754,62.25,74.85416666666667,0.4363835508173162,0.022197384560349035
269,1600252148.109037,66.22222222222223,38.395061728395056,0.4688231348991394,0.006869995888461489
269,1600252159.521919,62.25,21.6875,1.5467253526051838,0.022520695841661914
269,1600254771.861874,61.25,5.1875,1.211387316385905,0.05340208072979952
269,1600252988.091447,61.666666666666664,23.888888888888886,0.8530839920043946,0.17814699003710302
269,1600252145.130661,63.875,18.859375,0.6757328510284424,0.00993649222984264
269,1600252147.809212,62.5,9.916666666666666,0.8550976276397705,0.03573995133666813
269,1600252141.227649,62.34782608695652,18.922495274102083,0.21436145088889383,0.002897371285148588
269,1600257331.70596,66.25,25.520833333333332,0.42171562801707874,0.02514154746751133
274,1600255610.719733,688.6666666666666,112.5555555555555,0.8996185779571533,0.22823388491479818
274,1600253012.293062,690.3333333333334,128.22222222222223,2.383985996246338,0.009871033517413252
274,1600252161.092288,691.0,112.5,0.33244353930155435,0.00905485257622988
274,1600253053.617865,694.5,2.25,3.3536159992218018,0.0
274,1600252161.190255,685.5,38.416666666666664,0.43888581882823596,0.010466212739891692
274,1600256510.888138,690.2222222222222,107.95061728395063,0.604586124420166,0.06136648199945682
274,1600257383.876931,685.0,24.0,2.011357069015503,8.931974662118591e-07
274,1600258174.385314,678.0,0.0,0.0,0.0
274,1600258141.476908,684.3333333333334,8.222222222222221,1.8893730640411377,0.020390164200080108
274,1600253061.555358,684.0,0.0,0.0,0.0
274,1600258148.027345,689.3333333333334,16.22222222222222,2.499970555305481,0.42567726861592803
274,1600252988.145546,686.6666666666666,61.555555555555564,0.8582638263702392,0.14771798683097132
274,1600255626.73715,700.0,44.666666666666664,2.135240077972412,0.05707990556425102
274,1600252192.185242,685.6666666666666,154.2222222222222,0.9130618095397949,0.010799177870862878
274,1600253970.594778,682.6666666666666,72.22222222222223,2.3409839868545532,0.004074788640778593
274,1600252175.620235,691.1428571428571,50.9795918367347,0.7579701741536459,0.025322351952348127
274,1600257332.005788,689.7,157.60999999999999,0.482135984632704,0.048144449426033895
274,1600257372.657806,685.5,17.916666666666668,0.8392993927001953,0.06076175968818006
274,1600253889.951814,684.25,151.4375,0.6082110064370292,0.11904408385679725
274,1600256537.100084,676.0,82.66666666666667,1.7586849927902222,0.37384670474990855
274,1600255633.51182,691.0,9.0,2.751554012298584,0.0
274,1600258151.877033,694.5,0.25,2.0579049587249756,0.0
274,1600256525.592856,695.75,30.1875,1.32396403948466,0.05374254799109066
274,1600252998.022262,688.6666666666666,86.22222222222223,1.440093994140625,0.4389156008264763
274,1600255672.157443,685.0,9.0,2.681920051574707,0.0
274,1600254785.152344,690.75,206.1875,1.5285229682922363,0.06727556555586034
274,1600258133.504852,693.2,19.76,1.2126799821853638,0.38373717305189814
274,1600253903.327963,687.3333333333334,29.555555555555554,1.9670839309692383,0.018280658140668038
277,1600258132.800167,775.8,24.560000000000002,1.1310364603996277,0.24163075664038658
286,1600252274.170823,862.9,9.690000000000001,0.5464713308546278,0.04908447846162851
286,1600254770.289648,863.6,29.04,0.5375301043192545,0.05039163267047621
286,1600253046.332116,863.5,2.25,2.6903481483459473,0.0
286,1600252284.22078,864.4,3.8400000000000007,1.1019397974014282,0.03165937898272375
286,1600258178.94675,866.6666666666666,17.555555555555554,1.7733399868011475,0.018862229013905107
286,1600253964.230352,865.6666666666666,46.88888888888889,1.6502364873886108,0.001784179311826506
286,1600255610.632187,863.4,9.040000000000001,1.1475072503089905,0.3471152053591986
286,1600258132.875394,868.25,19.1875,0.9995122750600179,0.45576665476154526
286,1600253888.703684,864.7142857142857,4.489795918367347,0.7510481675465902,0.04689752610160112
286,1600255644.09698,866.6666666666666,14.222222222222221,2.0445364713668823,0.015995015083959174
286,1600256511.271532,863.875,16.609375,0.6960748604365757,0.040986919462119555
286,1600253024.271469,862.75,2.6875,1.6614375909169514,0.0453338347934328
286,1600252988.074965,866.0,7.428571428571429,0.7133306662241617,0.11276110380518704
289,1600255616.331493,941.5,0.25,4.743075132369995,0.0
289,1600252989.376885,941.5,0.25,3.3124351501464844,0.0
289,1600253020.055187,944.0,0.0,0.0,0.0
289,1600255611.967205,941.5,0.25,2.838736057281494,0.0
289,1600253890.714773,939.5,0.25,2.6661040782928467,0.0
289,1600258134.099062,940.0,4.0,2.7470180988311768,0.0
289,1600254772.26964,940.5,2.25,1.9458460807800293,0.0
289,1600253011.861179,942.0,0.0,0.0,0.0
292,1600253893.208794,219.0,0.0,0.0,0.0
292,1600253909.314815,226.0,0.0,0.0,0.0
292,1600253900.484258,214.0,0.0,0.0,0.0
292,1600253898.670707,216.0,0.0,0.0,0.0
294,1600253899.732759,228.0,0.0,0.0,0.0
294,1600253891.539973,227.0,0.0,0.0,0.0
294,1600253903.910005,232.0,0.0,0.0,0.0
294,1600253913.086571,233.0,0.0,0.0,0.0
295,1600254825.575779,831.0,0.0,0.0,0.0
295,1600252362.887808,836.0,0.0,0.0,0.0
295,1600255683.29001,834.0,0.0,0.0,0.0
295,1600254846.668254,835.0,0.0,0.0,0.0
295,1600258160.911282,833.0,0.0,0.0,0.0
295,1600258156.184238,834.0,0.0,0.0,0.0
295,1600254776.883555,835.0,0.0,0.0,0.0
295,1600255612.209799,835.0,0.0,0.0,0.0
295,1600252382.87513,834.0,0.0,0.0,0.0
295,1600258138.562965,834.0,0.0,0.0,0.0
295,1600254835.058455,834.0,0.0,0.0,0.0
295,1600255692.86764,836.0,0.0,0.0,0.0
295,1600254805.773385,838.0,0.0,0.0,0.0
295,1600255628.345884,836.0,0.0,0.0,0.0
295,1600253019.128759,834.0,0.0,0.0,0.0
295,1600253085.850114,834.0,0.0,0.0,0.0
295,1600252390.967038,835.0,0.0,0.0,0.0
295,1600254796.207838,836.0,0.0,0.0,0.0
295,1600255659.033932,837.0,0.0,0.0,0.0
295,1600255649.083685,834.0,0.0,0.0,0.0
295,1600252373.956671,836.0,0.0,0.0,0.0
295,1600252357.71283,836.0,0.0,0.0,0.0
295,1600252430.125871,833.0,0.0,0.0,0.0
295,1600253068.62991,836.0,0.0,0.0,0.0
295,1600254833.986781,836.0,0.0,0.0,0.0
295,1600254781.782166,830.0,0.0,0.0,0.0
295,1600253076.460582,834.0,0.0,0.0,0.0
295,1600258164.13827,835.0,0.0,0.0,0.0
295,1600253042.86535,834.0,0.0,0.0,0.0
295,1600254816.02205,837.0,0.0,0.0,0.0
295,1600252415.187139,836.0,0.0,0.0,0.0
295,1600258203.365919,834.0,0.0,0.0,0.0
295,1600252367.884506,835.0,0.0,0.0,0.0
295,1600253001.796073,833.0,0.0,0.0,0.0
295,1600253082.184153,835.0,0.0,0.0,0.0
295,1600255700.862352,833.0,0.0,0.0,0.0
295,1600253008.080311,836.0,0.0,0.0,0.0
295,1600255637.765217,836.0,0.0,0.0,0.0
295,1600258190.952591,832.0,0.0,0.0,0.0
295,1600252413.719571,836.0,0.0,0.0,0.0
295,1600258210.561244,836.0,0.0,0.0,0.0
295,1600258149.376377,834.0,0.0,0.0,0.0
295,1600252404.832787,836.0,0.0,0.0,0.0
295,1600253024.229057,835.0,0.0,0.0,0.0
295,1600255618.661283,833.0,0.0,0.0,0.0
295,1600258178.944923,836.0,0.0,0.0,0.0
295,1600254801.205333,835.0,0.0,0.0,0.0
295,1600252378.931247,831.0,0.0,0.0,0.0
295,1600255643.941342,834.0,0.0,0.0,0.0
295,1600254770.755782,834.0,0.0,0.0,0.0
295,1600254851.879223,834.0,0.0,0.0,0.0
295,1600255685.575385,835.0,0.0,0.0,0.0
295,1600255670.096375,833.0,0.0,0.0,0.0
295,1600253014.52176,835.0,0.0,0.0,0.0
295,1600254792.168414,833.0,0.0,0.0,0.0
295,1600255696.889659,834.0,0.0,0.0,0.0
295,1600258134.095703,834.0,0.0,0.0,0.0
295,1600255623.723409,836.0,0.0,0.0,0.0
295,1600252386.771857,836.0,0.0,0.0,0.0
295,1600253053.610141,835.0,0.0,0.0,0.0
295,1600258200.613935,834.0,0.0,0.0,0.0
295,1600258216.498969,836.0,0.0,0.0,0.0
295,1600254840.759745,837.0,0.0,0.0,0.0
295,1600253030.725327,836.0,0.0,0.0,0.0
295,1600252994.83136,835.0,0.0,0.0,0.0
295,1600255633.194292,833.0,0.0,0.0,0.0
295,1600254786.717019,833.0,0.0,0.0,0.0
295,1600252988.854937,835.0,0.0,0.0,0.0
295,1600258169.645141,837.0,0.0,0.0,0.0
295,1600252398.819564,836.0,0.0,0.0,0.0
295,1600252421.60115,831.0,0.0,0.0,0.0
295,1600252425.370924,834.0,0.0,0.0,0.0
295,1600258144.168114,834.0,0.0,0.0,0.0
295,1600258222.503104,836.0,0.0,0.0,0.0
295,1600253065.756394,835.0,0.0,0.0,0.0
298,1600253890.040033,420.0,12.333333333333334,0.9191561698913574,0.13557747524768274
299,1600252867.659869,988.0,0.0,0.0,0.0
299,1600258528.240286,997.0,0.0,0.0,0.0
299,1600252922.99179,997.0,0.0,0.0,0.0
299,1600255534.747771,1010.0,0.0,0.0,0.0
299,1600256317.127771,1017.0,0.0,0.0,0.0
299,1600255340.674891,992.0,0.0,0.0,0.0
299,1600257129.787791,998.0,0.0,0.0,0.0
299,1600252875.651785,998.0,0.0,0.0,0.0
299,1600258842.379879,989.0,0.0,0.0,0.0
299,1600258680.749145,985.0,0.0,0.0,0.0
299,1600256445.055928,1005.0,0.0,0.0,0.0
299,1600255044.80486,983.0,0.0,0.0,0.0
299,1600253330.589664,990.0,0.0,0.0,0.0
299,1600255717.78909,1003.0,0.0,0.0,0.0
