Label,S_time,M_size,V_size,M_int,V_int
263,1600252073.738689,101.0,0.0,0.0,0.0
263,1600252071.863772,111.0,0.0,0.0,0.0
263,1600252072.79583,104.0,0.0,0.0,0.0
263,1600252070.064628,106.0,0.0,0.0,0.0
267,1600252139.211618,683.9,84.18999999999998,0.25754563431990773,0.010053366790819362
267,1600252139.174539,684.05,104.64750000000001,0.2480059924878572,0.00512936406954544
275,1600258133.197618,674.6,6.640000000000001,1.1878067255020142,0.1735564708991575
275,1600257362.502026,673.25,9.6875,1.364456335703532,0.016240573311064408
275,1600255611.040786,675.8333333333334,19.472222222222225,0.8361402034759522,0.04101026538438419
275,1600254769.478493,676.8,9.16,0.4183790153927273,0.05571360905189747
275,1600258210.146257,678.5,0.25,1.6925530433654785,0.0
275,1600253970.354054,679.0,4.666666666666667,2.1891194581985474,9.69924688121182e-05
275,1600258212.885028,680.5,6.25,3.023905038833618,0.0
275,1600255688.22609,678.0,16.5,1.6348576545715332,0.06477755159903609
275,1600253935.618237,675.6666666666666,33.55555555555555,1.9825619459152222,0.13987364667356417
275,1600252988.324458,677.2857142857143,3.346938775510204,0.685917337735494,0.03146003738268475
275,1600253038.545183,676.6666666666666,1.5555555555555556,2.3486804962158203,0.1169082390845233
275,1600256511.052085,677.2222222222222,11.50617283950617,0.6034613847732544,0.029664308588834842
275,1600253888.989723,678.3333333333334,7.555555555555555,0.6112525165081024,0.10887893316831931
275,1600257331.626211,676.7142857142857,18.489795918367346,0.811926523844401,0.2112442210484207
275,1600252174.429336,677.1176470588235,3.280276816608996,0.30612292885780334,0.0039915733755924165
283,1600253888.704022,772.3333333333334,7.555555555555556,0.8734618186950683,0.05256541890818426
292,1600253908.486606,216.0,0.0,0.0,0.0
292,1600253903.603305,216.0,0.0,0.0,0.0
292,1600253899.852074,220.0,0.0,0.0,0.0
292,1600253889.565688,235.0,0.0,0.0,0.0
292,1600253912.632038,220.0,0.0,0.0,0.0
294,1600253908.484792,235.0,0.0,0.0,0.0
294,1600253905.651968,229.0,0.0,0.0,0.0
294,1600253914.418492,230.0,0.0,0.0,0.0
294,1600253897.096432,235.0,0.0,0.0,0.0
294,1600253901.41221,231.0,0.0,0.0,0.0
295,1600254848.580697,836.0,0.0,0.0,0.0
295,1600258135.090673,831.0,0.0,0.0,0.0
295,1600254782.992272,835.0,0.0,0.0,0.0
295,1600252416.828652,832.0,0.0,0.0,0.0
295,1600254821.283689,837.0,0.0,0.0,0.0
295,1600255634.723678,835.0,0.0,0.0,0.0
295,1600253010.688692,837.0,0.0,0.0,0.0
295,1600255676.978513,837.0,0.0,0.0,0.0
295,1600254807.92374,836.0,0.0,0.0,0.0
295,1600258166.22893,835.0,0.0,0.0,0.0
295,1600258180.807376,835.0,0.0,0.0,0.0
295,1600253048.27945,832.0,0.0,0.0,0.0
295,1600252380.184197,833.0,0.0,0.0,0.0
295,1600255638.838827,836.0,0.0,0.0,0.0
295,1600254788.620435,837.0,0.0,0.0,0.0
295,1600253086.288606,834.0,0.0,0.0,0.0
295,1600252388.163921,837.0,0.0,0.0,0.0
295,1600258146.683757,834.0,0.0,0.0,0.0
295,1600258186.078768,835.0,0.0,0.0,0.0
295,1600258204.233783,834.0,0.0,0.0,0.0
295,1600252405.412022,837.0,0.0,0.0,0.0
295,1600254802.995956,834.0,0.0,0.0,0.0
295,1600253060.736741,836.0,0.0,0.0,0.0
295,1600254817.207585,834.0,0.0,0.0,0.0
295,1600253070.64357,835.0,0.0,0.0,0.0
295,1600254793.712027,835.0,0.0,0.0,0.0
295,1600258157.349129,836.0,0.0,0.0,0.0
295,1600253033.365266,835.0,0.0,0.0,0.0
295,1600255649.870787,834.0,0.0,0.0,0.0
295,1600252369.540675,836.0,0.0,0.0,0.0
295,1600254829.58535,838.0,0.0,0.0,0.0
295,1600254852.8165,833.0,0.0,0.0,0.0
295,1600254796.900574,837.0,0.0,0.0,0.0
295,1600255615.220614,835.0,0.0,0.0,0.0
295,1600253016.203209,836.0,0.0,0.0,0.0
295,1600255698.67802,836.0,0.0,0.0,0.0
295,1600255661.322203,835.0,0.0,0.0,0.0
