Label,S_time,M_size,V_size,M_int,V_int
471,1604473223.610672,501.7142857142857,15.918367346938776,0.79868483543396,0.001318776649573768
471,1604473214.143735,503.25,47.1875,0.3154751300811768,0.0004293658900663407
471,1604473214.105527,506.5882352941176,86.71280276816609,0.311635822057724,0.0004656157395066529
471,1604473214.217552,502.57142857142856,87.10204081632651,0.3593190083136925,0.0034718652201215037
471,1604473214.144053,506.625,58.984375,0.3170520623524984,0.00042383731649402363
475,1604473233.943387,907.7222222222222,4.867283950617284,0.2853994649999282,0.0038717164958830884
475,1604473233.96963,907.4782608695652,6.4234404536862,0.21746877106753262,0.006926381609158394
475,1604473233.908913,907.9444444444445,8.05246913580247,0.2854157756356632,0.0032809289051096077
483,1604473441.401547,855.0,0.0,0.0,0.0
483,1604476882.806473,857.0,0.0,0.0,0.0
483,1604476845.830842,862.0,0.0,0.0,0.0
483,1604476192.932018,861.0,0.0,0.0,0.0
483,1604475804.697853,862.0,0.0,0.0,0.0
483,1604473288.17532,856.0,0.0,0.0,0.0
483,1604476867.927102,862.0,0.0,0.0,0.0
483,1604476491.314784,866.0,0.0,0.0,0.0
483,1604475889.313449,861.0,0.0,0.0,0.0
483,1604473842.228233,857.0,0.0,0.0,0.0
483,1604473775.228663,856.0,0.0,0.0,0.0
483,1604475254.950745,862.0,0.0,0.0,0.0
483,1604473267.488377,858.0,0.0,0.0,0.0
483,1604475007.058711,856.0,0.0,0.0,0.0
483,1604473274.582994,860.0,0.0,0.0,0.0
483,1604475299.603195,861.0,0.0,0.0,0.0
483,1604475162.790722,865.0,0.0,0.0,0.0
483,1604476937.352,857.0,0.0,0.0,0.0
483,1604475996.315364,861.0,0.0,0.0,0.0
483,1604475794.998194,863.0,0.0,0.0,0.0
483,1604476139.74796,861.0,0.0,0.0,0.0
483,1604475297.111814,867.0,0.0,0.0,0.0
483,1604475129.444226,858.0,0.0,0.0,0.0
483,1604475912.296635,858.0,0.0,0.0,0.0
483,1604475167.059394,857.0,0.0,0.0,0.0
483,1604476007.069257,861.0,0.0,0.0,0.0
483,1604474083.744273,860.0,0.0,0.0,0.0
483,1604476194.93472,860.0,0.0,0.0,0.0
483,1604475635.865495,861.0,0.0,0.0,0.0
483,1604474980.554772,862.0,0.0,0.0,0.0
483,1604476350.270069,857.0,0.0,0.0,0.0
483,1604475871.401017,855.0,0.0,0.0,0.0
483,1604474984.242764,859.0,0.0,0.0,0.0
483,1604473796.045315,866.0,0.0,0.0,0.0
483,1604473292.020555,868.0,0.0,0.0,0.0
483,1604476824.355949,860.0,0.0,0.0,0.0
483,1604475004.541095,861.0,0.0,0.0,0.0
483,1604473280.423451,859.0,0.0,0.0,0.0
483,1604475005.775445,860.0,0.0,0.0,0.0
483,1604475547.584522,863.0,0.0,0.0,0.0
483,1604473270.757408,854.0,0.0,0.0,0.0
483,1604475756.484458,860.0,0.0,0.0,0.0
483,1604474311.801253,853.0,0.0,0.0,0.0
483,1604476826.022758,858.0,0.0,0.0,0.0
483,1604474000.890759,857.0,0.0,0.0,0.0
483,1604474987.650744,862.0,0.0,0.0,0.0
483,1604474816.99483,857.0,0.0,0.0,0.0
483,1604476756.903776,858.0,0.0,0.0,0.0
483,1604475011.402764,865.0,0.0,0.0,0.0
483,1604475012.52322,861.0,0.0,0.0,0.0
483,1604475932.74809,855.0,0.0,0.0,0.0
483,1604476412.088121,863.0,0.0,0.0,0.0
483,1604475142.386876,856.0,0.0,0.0,0.0
483,1604476928.431996,860.0,0.0,0.0,0.0
483,1604474015.008286,861.0,0.0,0.0,0.0
